Date,Price,Open,High,Low,Vol.,Change %,Ticker
2018-09-12,13971.8,14117.9,14182.8,13971.8,1270000.0,-0.23%,FPT
2018-09-11,14004.3,13809.6,14020.5,13809.6,1490000.0,1.41%,FPT
2018-09-10,13809.6,14020.5,14020.5,13809.6,975130.0,-1.05%,FPT
2018-09-07,13955.6,13793.3,13955.6,13744.6,1350000.0,1.53%,FPT
2018-09-06,13744.6,13988.1,14053.0,13744.6,3200000.0,-2.19%,FPT
2018-09-05,14053.0,14296.4,14345.1,13955.6,2240000.0,-1.81%,FPT
2018-09-04,14312.6,14312.6,14507.3,14280.1,1680000.0,-0.23%,FPT
2018-08-31,14345.1,14328.8,14572.2,14312.6,2730000.0,0.11%,FPT
2018-08-30,14328.8,14345.1,14345.1,14263.9,1680000.0,-0.11%,FPT
2018-08-29,14345.1,14328.8,14410.0,14263.9,2060000.0,0.00%,FPT
2018-08-28,14345.1,14377.5,14426.2,14296.4,2420000.0,-0.45%,FPT
2018-08-27,14410.0,14377.5,14442.4,14345.1,2150000.0,-0.11%,FPT
2018-08-24,14426.2,14410.0,14442.4,14247.7,1670000.0,0.11%,FPT
2018-08-23,14410.0,14312.6,14442.4,14312.6,2670000.0,0.79%,FPT
2018-08-22,14296.4,14199.0,14377.5,14182.8,3060000.0,0.80%,FPT
2018-08-21,14182.8,14150.3,14215.2,14085.4,1910000.0,0.00%,FPT
2018-08-20,14182.8,14117.9,14377.5,14004.3,2540000.0,0.46%,FPT
2018-08-17,14117.9,14020.5,14117.9,13955.6,2460000.0,1.16%,FPT
2018-08-16,13955.6,13923.1,13955.6,13777.1,3660000.0,0.47%,FPT
2018-08-15,13890.7,14049.3,14176.1,13859.0,4400000.0,-1.13%,FPT
2018-08-14,14049.3,13874.8,14065.1,13827.3,4250000.0,1.96%,FPT
2018-08-13,13779.7,13668.7,13859.0,13668.7,2760000.0,0.81%,FPT
2018-08-10,13668.7,13573.6,13779.7,13541.8,2120000.0,0.70%,FPT
2018-08-09,13573.6,13637.0,13700.4,13494.3,3270000.0,0.71%,FPT
2018-08-08,13478.4,13304.0,13510.1,13288.1,2030000.0,1.31%,FPT
2018-08-07,13304.0,13415.0,13415.0,13240.6,1710000.0,-0.71%,FPT
2018-08-06,13399.1,13446.7,13541.8,13399.1,929330.0,-0.82%,FPT
2018-08-03,13510.1,13637.0,13668.7,13446.7,1910000.0,-0.23%,FPT
2018-08-02,13541.8,13319.8,13541.8,13193.0,1930000.0,1.67%,FPT
2018-08-01,13319.8,13541.8,13652.8,13288.1,6460000.0,-1.87%,FPT
2018-07-31,13573.6,13732.1,13795.5,13573.6,4220000.0,-1.15%,FPT
2018-07-30,13732.1,13763.8,13795.5,13700.4,3180000.0,0.00%,FPT
2018-07-27,13732.1,13605.3,13922.4,13494.3,3430000.0,1.76%,FPT
2018-07-26,13494.3,13541.8,13637.0,13351.6,1910000.0,0.35%,FPT
2018-07-25,13446.7,13415.0,13890.7,13383.3,3520000.0,0.47%,FPT
2018-07-24,13383.3,13319.8,13462.6,13129.6,3100000.0,0.48%,FPT
2018-07-23,13319.8,13383.3,13541.8,13272.3,2950000.0,0.96%,FPT
2018-07-20,13193.0,13415.0,13415.0,13082.0,2260000.0,-2.12%,FPT
2018-07-19,13478.4,13383.3,13605.3,13383.3,2000000.0,-0.93%,FPT
2018-07-18,13605.3,13319.8,13605.3,13288.1,2910000.0,2.39%,FPT
2018-07-17,13288.1,12907.6,13288.1,12860.0,3440000.0,2.44%,FPT
2018-07-16,12971.0,13034.4,13161.3,12891.7,1710000.0,0.74%,FPT
2018-07-13,12875.8,12527.0,12939.3,12463.6,2820000.0,4.64%,FPT
2018-07-12,12305.0,12241.6,12574.6,12209.9,1820000.0,-1.02%,FPT
2018-07-11,12431.8,12527.0,12685.6,12241.6,2130000.0,-2.97%,FPT
2018-07-10,12812.4,12780.7,12907.6,12685.6,661360.0,0.62%,FPT
2018-07-09,12733.1,13002.7,13113.7,12622.1,1550000.0,-1.59%,FPT
2018-07-06,12939.3,12368.4,13224.7,12336.7,2420000.0,3.29%,FPT
2018-07-05,12527.0,12685.6,12717.3,12209.9,1890000.0,-1.25%,FPT
2018-07-04,12685.6,12384.3,12685.6,12209.9,2600000.0,2.56%,FPT
2018-07-03,12368.4,12749.0,12891.7,12368.4,3590000.0,-2.99%,FPT
2018-07-02,12749.0,13161.3,13288.1,12685.6,2600000.0,-3.13%,FPT
2018-06-29,13161.3,13478.4,13637.0,13161.3,2020000.0,-2.35%,FPT
2018-06-28,13478.4,14049.3,14049.3,13478.4,3120000.0,-4.06%,FPT
2018-06-27,14049.3,14239.5,14239.5,14033.4,682310.0,-0.45%,FPT
2018-06-26,14112.7,14112.7,14207.8,14049.3,639460.0,-1.33%,FPT
2018-06-25,14303.0,14398.1,14398.1,14239.5,1360000.0,0.22%,FPT
2018-06-22,14271.3,14049.3,14271.3,13922.4,996340.0,1.35%,FPT
2018-06-21,14081.0,14398.1,14398.1,13985.8,928640.0,-2.20%,FPT
2018-06-20,14398.1,14239.5,14398.1,13954.1,1730000.0,2.02%,FPT
2018-06-19,14112.7,14303.0,14303.0,13541.8,5350000.0,-1.98%,FPT
2018-06-18,14398.1,14873.8,14873.8,14398.1,1840000.0,-2.37%,FPT
2018-06-15,14747.0,14683.5,14810.4,14667.7,1170000.0,-0.21%,FPT
